date,temp,rain,sunshine,insolation,solar,div_solar,cloud_amount,cloud_level,cloud_ceiling,snow,dust_pm25,dust_pm10
2017-01-15 16:00,-2,0,1,0.92,217200,217.2,0,0,0,0,25,19
2017-01-15 17:00,-2.5,0,1,0.45,10800,10.8,0,0,0,0,23,14
2017-01-15 18:00,-3.5,0,0.5,0.05,0,0,0,0,0,0,35,21
2017-01-15 19:00,-4.1,0,0,0,0,0,0,0,0,0,35,23
2017-01-15 20:00,-5.3,0,0,0,0,0,0,0,0,0,26,21
2017-01-15 21:00,-5.7,0,0,0,0,0,0,0,0,0,25,20
2017-01-15 22:00,-6.5,0,0,0,0,0,0,0,0,0,29,23
2017-01-15 23:00,-7.6,0,0,0,0,0,0,0,0,0,33,21
2017-01-16 0:00,-6.1,0,0,0,0,0,0,0,0,0,33,20
2017-01-16 1:00,-6.6,0,0,0,0,0,0,0,0,0,32,19
2017-01-16 2:00,-8.4,0,0,0,0,0,0,0,0,0,32,20
2017-01-16 3:00,-9.4,0,0,0,0,0,0,0,0,0,35,24
2017-01-16 4:00,-9.9,0,0,0,0,0,0,0,0,0,47,34
2017-01-16 5:00,-10.5,0,0,0,0,0,0,0,0,0,43,32
2017-01-16 6:00,-10.5,0,0,0,0,0,0,0,0,0,42,32
2017-01-16 7:00,-10.3,0,0,0,0,0,0,0,0,0,40,29
2017-01-16 8:00,-10,0,0,0,25200,25.2,0,0,0,0,47,40
2017-01-16 9:00,-6.1,0,1,0.28,195600,195.6,0,0,0,0,67,42
2017-01-16 10:00,-2.9,0,1,0.76,357600,357.6,0,0,0,0,51,32
2017-01-16 11:00,-1.3,0,1,1.19,1076400,1076.4,0,0,0,0,49,27
2017-01-16 12:00,0.2,0,1,1.47,1098000,1098,0,0,0,0,52,30
2017-01-16 13:00,1.1,0,1,1.6,1002000,1002,0,0,0,0,40,25
2017-01-16 14:00,2.4,0,1,1.52,804000,804,0,0,0,0,43,26
2017-01-16 15:00,1.7,0,1,1.28,522000,522,0,0,0,0,43,26
2017-01-16 16:00,0.9,0,1,0.89,195600,195.6,0,0,0,0,43,26
2017-01-16 17:00,0.8,0,1,0.42,13200,13.2,0,0,0,0,50,38
2017-01-16 18:00,-1.2,0,0.4,0.04,0,0,0,0,0,0,59,47
2017-01-16 19:00,-2.3,0,0,0,0,0,0,0,0,0,61,43
2017-01-16 20:00,-3.6,0,0,0,0,0,0,0,0,0,57,42
2017-01-16 21:00,-4.3,0,0,0,0,0,0,0,0,0,56,47
2017-01-16 22:00,-4.8,0,0,0,0,0,0,0,0,0,55,50
2017-01-16 23:00,-5.4,0,0,0,0,0,0,0,0,0,54,44
2017-01-17 0:00,-6.4,0,0,0,0,0,0,0,0,0,72,60
2017-01-17 1:00,-7.3,0,0,0,0,0,0,0,0,0,102,84
2017-01-17 2:00,-7.5,0,0,0,0,0,0,0,0,0,115,95
2017-01-17 3:00,-8.1,0,0,0,0,0,0,0,0,0,120,90
2017-01-17 4:00,-8.5,0,0,0,0,0,0,0,0,0,121,103
2017-01-17 5:00,-8.7,0,0,0,0,0,0,0,0,0,93,70
2017-01-17 6:00,-8.9,0,0,0,0,0,0,0,0,0,111,86
2017-01-17 7:00,-8.4,0,0,0,0,0,0,0,0,0,93,71
2017-01-17 8:00,-8.3,0,0,0,51600,51.6,4,0,0,0,83,66
2017-01-17 9:00,-5.3,0,0.3,0.23,163200,163.2,6,0,0,0,86,64
2017-01-17 10:00,-2.7,0,0.3,0.48,361200,361.2,6,0,0,0,93,75
2017-01-17 11:00,0.2,0,1,0.92,783600,783.6,5,0,0,0,75,59
2017-01-17 12:00,1.7,0,1,1.25,727200,727.2,6,0,0,0,66,52
2017-01-17 13:00,2.4,0,1,1.53,642000,642,6,0,0,0,57,46
2017-01-17 14:00,3.3,0,1,1.16,457200,457.2,6,0,0,0,47,40
2017-01-17 15:00,3.4,0,0.4,0.81,460800,460.8,5,0,0,0,44,35
2017-01-17 16:00,2.4,0,1,0.76,163200,163.2,3,0,0,0,50,44
2017-01-17 17:00,1.5,0,1,0.34,18000,18,6,0,0,0,49,41
2017-01-17 18:00,0,0,0,0.04,0,0,2,0,0,0,63,53
2017-01-17 19:00,-1.1,0,0,0,0,0,0,1,59,0,78,58
2017-01-17 20:00,-1.9,0,0,0,0,0,0,8,58,0,66,59
2017-01-17 21:00,-2.3,0,0,0,0,0,5,0,0,0,98,96
2017-01-17 22:00,-2.8,0,0,0,0,0,0,7,13,0,100,85
2017-01-17 23:00,-1.6,0,0,0,0,0,0,10,12,0,67,50
2017-01-18 0:00,-1.2,0,0,0,0,0,9,9,0,0,94,76
2017-01-18 1:00,-1.1,0,0,0,0,0,0,10,10,0,94,67
2017-01-18 2:00,-1.4,0,0,0,0,0,0,10,10,0,60,47
2017-01-18 3:00,-2.3,0,0,0,0,0,7,7,8,0,73,54
2017-01-18 4:00,-3.1,0,0,0,0,0,4,4,12,0,89,71
2017-01-18 5:00,-4,0,0,0,0,0,6,6,11,0,77,59
2017-01-18 6:00,-4.5,0,0,0,0,0,6,6,10,0,74,65
2017-01-18 7:00,-4.2,0,0,0,0,0,4,4,11,0,99,81
2017-01-18 8:00,-4,0,0,0,44400,44.4,4,4,10,0,106,85
2017-01-18 9:00,-2.6,0,0,0.17,177600,177.6,7,2,9,0,103,81
2017-01-18 10:00,-0.9,0,0.2,0.44,358800,358.8,4,4,9,0,93,76
2017-01-18 11:00,0.8,0,1,0.79,541200,541.2,0,0,0,0,105,86
2017-01-18 12:00,2.4,0,1,1.06,303600,303.6,3,3,8,0,113,93
2017-01-18 13:00,2.6,0,0.3,0.85,201600,201.6,9,9,8,0,109,90
2017-01-18 14:00,3.4,0,0.1,0.43,188400,188.4,9,9,7,0,103,82
2017-01-18 15:00,3.1,0,0,0.4,142800,142.8,9,9,7,0,101,82
2017-01-18 16:00,3,0,0,0.32,129600,129.6,7,7,8,0,100,84
2017-01-18 17:00,2.1,0,0,0.2,15600,15.6,6,6,8,0,99,89
2017-01-18 18:00,0.8,0,0,0.01,0,0,5,5,8,0,103,88
2017-01-18 19:00,-0.9,0,0,0,0,0,0,10,8,0,109,92
2017-01-18 20:00,-1.6,0,0,0,0,0,0,10,7,0,123,99
2017-01-18 21:00,-2.3,0,0,0,0,0,0,0,0,0,138,110
2017-01-18 22:00,-2.6,0,0,0,0,0,0,0,0,0,161,133
2017-01-18 23:00,-2.4,0,0,0,0,0,0,0,0,0,127,107
2017-01-19 0:00,-3.5,0,0,0,0,0,0,0,0,0,114,101
2017-01-19 1:00,-4.1,0,0,0,0,0,0,0,51,0,103,92
2017-01-19 2:00,-4.5,0,0,0,0,0,0,3,49,0,101,92
2017-01-19 3:00,-5.7,0,0,0,0,0,0,0,0,0,115,97
2017-01-19 4:00,-6.5,0,0,0,0,0,0,0,0,0,100,89
2017-01-19 5:00,-6.1,0,0,0,0,0,4,0,0,0,97,84
2017-01-19 6:00,-6.2,0,0,0,0,0,3,0,0,0,100,85
2017-01-19 7:00,-6.3,0,0,0,0,0,3,0,0,0,102,86
2017-01-19 8:00,-6.2,0,0,0,42000,42,4,0,0,0,122,103
2017-01-19 9:00,-5.8,0,0.4,0.18,259200,259.2,2,0,0,0,154,119
2017-01-19 10:00,-4.7,0,0.4,0.43,434400,434.4,10,10,8,0,142,115
2017-01-19 11:00,-0.7,0,0.7,0.62,745200,745.2,6,6,39,0,144,113
2017-01-19 12:00,1.2,0,1,1,637200,637.2,7,2,35,0,111,87
2017-01-19 13:00,2.6,0,1,1.51,783600,783.6,7,0,0,0,83,63
2017-01-19 14:00,3.5,0,1,1.28,622800,622.8,7,0,0,0,81,62
2017-01-19 15:00,3.9,0,1,1.13,445200,445.2,2,0,0,0,71,50
2017-01-19 16:00,3.2,0,1,0.72,140400,140.4,0,0,0,0,81,63
2017-01-19 17:00,1.2,0,0.7,0.31,18000,18,6,0,0,0,71,49
2017-01-19 18:00,0.1,0,0,0.03,0,0,8,0,0,0,75,60
2017-01-19 19:00,-0.6,0,0,0,0,0,0,8,35,0,78,57
2017-01-19 20:00,-1.1,0,0,0,0,0,0,4,34,0,81,63
2017-01-19 21:00,-1.8,0,0,0,0,0,6,6,28,0,72,56
2017-01-19 22:00,-1.7,0,0,0,0,0,0,8,28,0,78,68
2017-01-19 23:00,-2.2,0,0,0,0,0,0,10,21,0,77,66
2017-01-20 0:00,-1.5,0,0,0,0,0,7,7,0,0,81,66
2017-01-20 1:00,-1.4,0,0,0,0,0,0,5,17,0,85,63
2017-01-20 2:00,-0.9,0,0,0,0,0,0,6,9,0,91,75
2017-01-20 3:00,-2.3,0.7,0,0,0,0,10,8,6,2,91,71
2017-01-20 4:00,-2.4,0,0,0,0,0,10,8,6,3.5,79,66
2017-01-20 5:00,-2.5,0,0,0,0,0,10,8,6,3.7,61,47
2017-01-20 6:00,-2.8,2.2,0,0,0,0,10,9,6,4.8,54,51
2017-01-20 7:00,-3.2,0,0,0,0,0,10,8,6,7,55,40
2017-01-20 8:00,-3.4,0,0,0,0,0,10,8,6,7,58,42
2017-01-20 9:00,-3.6,1,0,0.03,0,0,10,8,6,7.1,58,43
2017-01-20 10:00,-3.3,0,0,0.19,1200,1.2,7,7,8,7.1,62,45
2017-01-20 11:00,-2.3,0,0.3,0.39,9600,9.6,7,7,8,7.1,63,42
2017-01-20 12:00,-2.6,0,1,0.95,31200,31.2,4,4,8,6.5,60,43
2017-01-20 13:00,-2.4,0,1,1.38,56400,56.4,2,2,9,6,59,44
2017-01-20 14:00,-1.9,0,1,1.44,55200,55.2,1,1,8,5.5,53,46
2017-01-20 15:00,-1.8,0,1,1.26,34800,34.8,0,0,0,5,51,41
2017-01-20 16:00,-2.4,0,1,0.84,9600,9.6,0,0,0,4.5,48,40
2017-01-20 17:00,-3,0,1,0.42,0,0,1,1,10,4,51,37
2017-01-20 18:00,-4,0,0.2,0.06,0,0,0,0,0,3.5,50,41
2017-01-20 19:00,-4.3,0,0,0,0,0,0,0,0,3.5,49,37
2017-01-20 20:00,-4.8,0,0,0,0,0,0,0,0,3.3,44,34
2017-01-20 21:00,-5.5,0,0,0,0,0,0,0,0,3.3,45,34
2017-01-20 22:00,-6.2,0,0,0,0,0,0,0,0,3.3,48,39
2017-01-20 23:00,-6.6,0,0,0,0,0,0,0,0,3.3,39,32
2017-01-21 0:00,-7.3,0,0,0,0,0,0,0,0,3.3,39,33
2017-01-21 1:00,-8.7,0,0,0,0,0,0,0,0,3.3,51,40
2017-01-21 2:00,-9.7,0,0,0,0,0,0,0,0,3.3,92,72
2017-01-21 3:00,-10.4,0,0,0,0,0,0,0,0,3.3,107,92
2017-01-21 4:00,-10.2,0,0,0,0,0,2,2,12,3.3,102,85
2017-01-21 5:00,-10.3,0,0,0,0,0,1,1,12,3.1,121,98
2017-01-21 6:00,-11,0,0,0,0,0,0,0,0,3.1,76,65
2017-01-21 7:00,-9.9,0,0,0,0,0,7,7,10,3.1,51,38
2017-01-21 8:00,-8.3,0,0,0.01,0,0,7,7,10,3,71,55
2017-01-21 9:00,-6.3,0,0,0.18,19200,19.2,8,8,29,2,66,49
2017-01-21 10:00,-4.3,0,0.5,0.56,42000,42,7,0,0,2,60,48
2017-01-21 11:00,-3.7,0,0.3,0.71,75600,75.6,9,9,10,2,50,38
2017-01-21 12:00,-2.1,0,0.2,0.84,235200,235.2,7,7,12,2,54,39
2017-01-21 13:00,-1.9,0,0.6,1.16,291600,291.6,7,5,10,1.8,52,42
2017-01-21 14:00,-1.8,0,0.5,0.83,157200,157.2,7,7,10,1.8,51,45
2017-01-21 15:00,-1.9,0,0,0.5,37200,37.2,9,9,10,1.8,48,34
2017-01-21 16:00,-2.1,0,0,0.35,2400,2.4,10,8,8,2.1,40,33
2017-01-21 17:00,-1.8,0,0,0.12,0,0,8,8,8,3.4,35,31
2017-01-21 18:00,-3.1,1,0,0.04,0,0,4,4,8,3.4,34,26
2017-01-21 19:00,-3.3,0,0,0,0,0,0,4,14,3.4,30,18
2017-01-21 20:00,-3.3,0,0,0,0,0,0,3,13,3.4,38,24
2017-01-21 21:00,-2.5,0,0,0,0,0,9,9,12,3.4,51,32
2017-01-21 22:00,-1.8,0,0,0,0,0,0,10,12,3.4,44,29
2017-01-21 23:00,-1.7,0,0,0,0,0,0,9,14,3.4,48,31
2017-01-22 0:00,-2.1,0.8,0,0,0,0,10,8,0,4.7,55,42
2017-01-22 1:00,-2.6,0,0,0,0,0,7,7,8,4.7,60,41
2017-01-22 2:00,-4.5,0,0,0,0,0,0,2,21,4.7,60,38
2017-01-22 3:00,-5.8,0.1,0,0,0,0,0,0,0,4.7,62,24
2017-01-22 4:00,-7,0,0,0,0,0,0,0,0,4.7,76,19
2017-01-22 5:00,-7.5,0,0,0,0,0,0,0,0,4.7,99,18
2017-01-22 6:00,-8.2,0,0,0,0,0,0,0,0,4.5,113,18
2017-01-22 7:00,-8.6,0,0,0,0,0,0,0,0,4.5,131,18
2017-01-22 8:00,-8.9,0,0,0,0,0,0,0,0,4.2,135,20
2017-01-22 9:00,-7.4,0,0.7,0.26,14400,14.4,0,0,0,4,131,17
2017-01-22 10:00,-6.3,0,1,0.77,66000,66,0,0,0,3.7,112,19
2017-01-22 11:00,-5.7,0,1,1.26,196800,196.8,0,0,0,3.4,79,18
2017-01-22 12:00,-5.3,0,1,1.58,424800,424.8,0,0,0,3.3,65,21
2017-01-22 13:00,-4.5,0,1,1.72,590400,590.4,0,0,0,3,53,21
2017-01-22 14:00,-3.8,0,1,1.62,570000,570,0,0,0,2.7,54,25
2017-01-22 15:00,-4.7,0,1,1.39,382800,382.8,0,0,0,2.5,52,26
2017-01-22 16:00,-5.6,0,1,0.97,156000,156,0,0,0,2.4,52,30
2017-01-22 17:00,-6,0,1,0.48,14400,14.4,0,0,0,2.2,51,31
2017-01-22 18:00,-6.7,0,0.4,0.07,0,0,0,0,0,2.1,50,34
2017-01-22 19:00,-7.6,0,0,0,0,0,0,0,0,2.1,47,34
2017-01-22 20:00,-7.9,0,0,0,0,0,0,0,0,2.1,44,33
2017-01-22 21:00,-8.4,0,0,0,0,0,0,0,0,2.1,44,34
2017-01-22 22:00,-9.1,0,0,0,0,0,0,0,0,2.1,50,40
2017-01-22 23:00,-9.6,0,0,0,0,0,0,0,0,2.1,50,41
2017-01-23 0:00,-10,0,0,0,0,0,0,0,0,2.1,52,43
2017-01-23 1:00,-10.4,0,0,0,0,0,0,0,0,2.1,50,43
2017-01-23 2:00,-10.3,0,0,0,0,0,0,0,0,2.1,52,44
2017-01-23 3:00,-10.4,0,0,0,0,0,0,0,0,2.1,53,41
2017-01-23 4:00,-10.5,0,0,0,0,0,0,0,0,2.1,50,46
2017-01-23 5:00,-10.9,0,0,0,0,0,0,0,0,2.1,47,38
2017-01-23 6:00,-10.5,0,0,0,0,0,0,0,0,2.1,48,41
2017-01-23 7:00,-11.2,0,0,0,0,0,0,0,0,2.1,50,44
2017-01-23 8:00,-10.6,0,0,0.01,24000,24,0,0,0,2.1,52,46
2017-01-23 9:00,-9.3,0,1,0.27,140400,140.4,0,0,0,2,48,44
2017-01-23 10:00,-8,0,1,0.79,344400,344.4,0,0,0,1.9,53,50
2017-01-23 11:00,-6.8,0,1,1.25,854400,854.4,0,0,0,1.9,54,43
2017-01-23 12:00,-6.2,0,1,1.58,970800,970.8,0,0,0,1.8,52,44
2017-01-23 13:00,-4.6,0,1,1.68,958800,958.8,0,0,0,1.6,46,33
2017-01-23 14:00,-4.5,0,1,1.64,822000,822,0,0,0,1.5,46,33
2017-01-23 15:00,-3.9,0,1,1.41,550800,550.8,0,0,0,1.4,46,33
2017-01-23 16:00,-5.2,0,1,1.01,224400,224.4,0,0,0,1.2,46,33
2017-01-23 17:00,-5.4,0,1,0.5,20400,20.4,0,0,0,1,30,21
2017-01-23 18:00,-6.4,0,0.6,0.08,0,0,0,0,0,1,52,38
2017-01-23 19:00,-6.8,0,0,0,0,0,0,0,0,1,52,39
2017-01-23 20:00,-8.5,0,0,0,0,0,0,0,0,1,55,38
2017-01-23 21:00,-8.8,0,0,0,0,0,0,0,0,1,43,34
2017-01-23 22:00,-9.1,0,0,0,0,0,0,0,0,1,41,36
2017-01-23 23:00,-10.2,0,0,0,0,0,0,0,0,1,42,36
2017-01-24 0:00,-8.5,0,0,0,0,0,0,0,0,1,39,36
2017-01-24 1:00,-8.9,0,0,0,0,0,0,0,0,1,36,30
2017-01-24 2:00,-9.9,0,0,0,0,0,0,0,0,1,35,29
2017-01-24 3:00,-10.4,0,0,0,0,0,0,0,0,1,56,40
2017-01-24 4:00,-11.2,0,0,0,0,0,0,0,0,1,61,54
2017-01-24 5:00,-12,0,0,0,0,0,0,0,0,1,50,41
2017-01-24 6:00,-12.3,0,0,0,0,0,0,0,0,1,48,42
2017-01-24 7:00,-13.3,0,0,0,0,0,0,0,0,1,47,38
2017-01-24 8:00,-12.8,0,0.1,0.01,34800,34.8,0,0,0,1,49,38
2017-01-24 9:00,-8.5,0,1,0.37,187200,187.2,0,0,0,1,45,39
2017-01-24 10:00,-4.5,0,1,0.86,452400,452.4,0,0,0,1,48,44
2017-01-24 11:00,-3.9,0,1,1.27,1063200,1063.2,0,0,0,1,50,44
2017-01-24 12:00,-2.7,0,1,1.61,1096800,1096.8,0,0,0,1,62,55
2017-01-24 13:00,-1.5,0,1,1.72,1046400,1046.4,0,0,0,1,42,34
2017-01-24 14:00,-0.5,0,1,1.61,870000,870,0,0,0,1,48,37
2017-01-24 15:00,-0.9,0,1,1.4,588000,588,0,0,0,1,48,37
2017-01-24 16:00,-2.6,0,1,1.03,246000,246,0,0,0,1,42,36
2017-01-24 17:00,-3.2,0,1,0.53,22800,22.8,0,0,0,1,42,30
2017-01-24 18:00,-4.3,0,0.6,0.09,0,0,0,0,0,1,43,39
2017-01-24 19:00,-5,0,0,0,0,0,0,0,0,1,42,31
2017-01-24 20:00,-5.5,0,0,0,0,0,0,0,0,1,46,36
2017-01-24 21:00,-5.9,0,0,0,0,0,0,0,0,1,51,34
2017-01-24 22:00,-6.7,0,0,0,0,0,0,0,0,1,50,39
2017-01-24 23:00,-8.4,0,0,0,0,0,0,0,0,1,53,44
2017-01-25 0:00,-9.1,0,0,0,0,0,0,0,0,1,80,66
2017-01-25 1:00,-9.3,0,0,0,0,0,0,0,0,1,44,32
2017-01-25 2:00,-10.5,0,0,0,0,0,0,0,0,1,81,65
2017-01-25 3:00,-10.7,0,0,0,0,0,0,0,0,1,102,77
2017-01-25 4:00,-11.5,0,0,0,0,0,0,0,0,1,63,54
2017-01-25 5:00,-12.1,0,0,0,0,0,0,0,0,1,52,42
2017-01-25 6:00,-11.9,0,0,0,0,0,0,0,0,1,58,52
2017-01-25 7:00,-12.5,0,0,0,0,0,0,0,0,1,63,48
2017-01-25 8:00,-12.1,0,0.1,0.01,39600,39.6,0,0,0,1,127,103
2017-01-25 9:00,-8.3,0,1,0.47,204000,204,0,0,0,1,105,84
2017-01-25 10:00,-5.8,0,1,1.09,496800,496.8,0,0,0,1,80,60
2017-01-25 11:00,-3.4,0,1,1.42,1074000,1074,0,0,0,1,57,40
2017-01-25 12:00,-1.4,0,1,1.56,1098000,1098,0,0,0,1,36,40
2017-01-25 13:00,-0.6,0,1,1.66,968400,968.4,0,0,0,1,74,59
2017-01-25 14:00,1.2,0,1,1.64,802800,802.8,0,0,0,1,61,48
2017-01-25 15:00,1.4,0,1,1.37,558000,558,0,0,0,0.5,50,32
2017-01-25 16:00,0,0,1,0.94,240000,240,0,0,0,0.3,52,36
2017-01-25 17:00,-1.1,0,1,0.49,25200,25.2,0,0,0,0.3,53,36
2017-01-25 18:00,-2.6,0,0.6,0.09,0,0,0,0,0,0.3,51,41
2017-01-25 19:00,-3.3,0,0,0,0,0,0,0,0,0.3,63,48
2017-01-25 20:00,-3.7,0,0,0,0,0,0,0,0,0.3,56,49
2017-01-25 21:00,-4.4,0,0,0,0,0,0,0,0,0.3,70,49
2017-01-25 22:00,-5.5,0,0,0,0,0,0,0,0,0.3,96,78
2017-01-25 23:00,-6.8,0,0,0,0,0,0,0,0,0.3,148,119
2017-01-26 0:00,-7.8,0,0,0,0,0,0,0,0,0.3,147,129
2017-01-26 1:00,-8.5,0,0,0,0,0,0,0,0,0.3,129,107
2017-01-26 2:00,-8.4,0,0,0,0,0,0,0,0,0.3,111,89
2017-01-26 3:00,-9,0,0,0,0,0,0,0,0,0.3,60,46
2017-01-26 4:00,-9.5,0,0,0,0,0,0,0,0,0.3,89,74
2017-01-26 5:00,-9.4,0,0,0,0,0,0,0,0,0.3,112,94
2017-01-26 6:00,-9.8,0,0,0,0,0,0,0,0,0.3,122,108
2017-01-26 7:00,-8.6,0,0,0,0,0,0,0,0,0.3,87,74
2017-01-26 8:00,-8.7,0,0,0.02,62400,62.4,6,0,0,0.3,73,65
2017-01-26 9:00,-6.2,0,0.8,0.33,232800,232.8,2,0,0,0.3,69,57
2017-01-26 10:00,-2.4,0,1,0.78,457200,457.2,2,0,0,0.2,65,55
2017-01-26 11:00,-1.8,0,1,1.09,828000,828,7,0,0,0.2,69,53
2017-01-26 12:00,0.4,0,1,1.39,698400,698.4,7,0,0,0.2,67,55
2017-01-26 13:00,2.4,0,1,1.33,612000,612,7,1,12,0.1,64,48
2017-01-26 14:00,2.9,0,1,1.39,324000,324,4,1,9,0,64,49
2017-01-26 15:00,2.5,0,0.7,1.03,122400,122.4,9,9,9,0,67,50
2017-01-26 16:00,2.8,0,0,0.49,52800,52.8,8,8,8,0,76,55
2017-01-26 17:00,2.5,0,0,0.27,3600,3.6,8,8,8,0,79,54
2017-01-26 18:00,2.3,0,0,0.01,0,0,9,9,7,0,79,56
2017-01-26 19:00,2.3,0,0,0,0,0,0,10,7,0,89,57
2017-01-26 20:00,2.1,0,0,0,0,0,0,10,7,0,75,55
2017-01-26 21:00,2.3,0,0,0,0,0,8,8,7,0,70,50
2017-01-26 22:00,2.4,0,0,0,0,0,0,10,6,0,70,48
2017-01-26 23:00,3.1,0,0,0,0,0,0,9,6,0,50,32
2017-01-27 0:00,3.5,0,0,0,0,0,10,9,0,0,46,34
2017-01-27 1:00,3.6,0,0,0,0,0,10,8,7,0,59,43
2017-01-27 2:00,3,0,0,0,0,0,10,8,7,0,77,70
2017-01-27 3:00,1.6,3.5,0,0,0,0,10,6,8,0,47,25
2017-01-27 4:00,-0.1,0,0,0,0,0,8,8,8,0,101,19
2017-01-27 5:00,-1.2,0,0,0,0,0,6,6,8,0,136,16
2017-01-27 6:00,-2,0,0,0,0,0,2,2,8,0,147,15
2017-01-27 7:00,-2.8,0,0,0,0,0,3,3,10,0,155,15
2017-01-27 8:00,-3.4,0,0,0.01,44400,44.4,3,0,0,0,158,18
2017-01-27 9:00,-2.5,0,0.7,0.28,223200,223.2,0,0,0,0,176,14
2017-01-27 10:00,-2.1,0,1,0.85,602400,602.4,0,0,0,0,186,14
2017-01-27 11:00,-1.1,0,1,1.3,1142400,1142.4,0,0,0,0,170,15
2017-01-27 12:00,-0.1,0,1,1.62,1185600,1185.6,0,0,0,0,160,17
2017-01-27 13:00,0.3,0,1,1.76,1105200,1105.2,0,0,0,0,125,16
2017-01-27 14:00,0.7,0,1,1.69,919200,919.2,0,0,0,0,99,14
2017-01-27 15:00,0.2,0,1,1.46,637200,637.2,0,0,0,0,75,8
2017-01-27 16:00,-1.2,0,1,1.06,279600,279.6,0,0,0,0,64,10
2017-01-27 17:00,-1.3,0,1,0.58,27600,27.6,0,0,0,0,51,11
2017-01-27 18:00,-2.4,0,0.7,0.11,0,0,0,0,0,0,43,13
2017-01-27 19:00,-3,0,0,0,0,0,0,0,0,0,33,8
2017-01-27 20:00,-3.2,0,0,0,0,0,0,0,0,0,25,7
2017-01-27 21:00,-3.3,0,0,0,0,0,2,2,10,0,25,8
2017-01-27 22:00,-3.9,0,0,0,0,0,0,0,0,0,32,15
2017-01-27 23:00,-4.9,0,0,0,0,0,0,0,0,0,30,15
2017-01-28 0:00,-5.2,0,0,0,0,0,0,0,0,0,32,16
2017-01-28 1:00,-5.9,0,0,0,0,0,0,0,0,0,33,14
2017-01-28 2:00,-6.4,0,0,0,0,0,0,0,0,0,31,17
2017-01-28 3:00,-7.8,0,0,0,0,0,0,0,0,0,30,14
2017-01-28 4:00,-7.4,0,0,0,0,0,0,0,0,0,30,17
2017-01-28 5:00,-7.6,0,0,0,0,0,0,0,0,0,30,16
2017-01-28 6:00,-8.2,0,0,0,0,0,0,0,0,0,33,17
2017-01-28 7:00,-8.5,0,0,0,0,0,0,0,0,0,30,16
2017-01-28 8:00,-7.9,0,0,0.01,57600,57.6,4,0,0,0,29,15
2017-01-28 9:00,-4.5,0,0.2,0.25,217200,217.2,5,0,0,0,28,14
2017-01-28 10:00,-2.7,0,1,0.81,589200,589.2,2,0,0,0,31,16
2017-01-28 11:00,-1.4,0,1,1.17,1010400,1010.4,1,0,0,0,34,16
2017-01-28 12:00,0.2,0,1,1.54,896400,896.4,7,0,0,0,33,17
2017-01-28 13:00,1.4,0,1,1.22,885600,885.6,5,0,0,0,29,12
2017-01-28 14:00,2.5,0,1,1.2,656400,656.4,8,0,0,0,29,10
2017-01-28 15:00,3.7,0,1,1.09,345600,345.6,8,0,0,0,27,8
2017-01-28 16:00,4.2,0,0.3,0.71,164400,164.4,9,0,0,0,33,14
2017-01-28 17:00,3.9,0,0,0.32,20400,20.4,8,0,0,0,42,23
2017-01-28 18:00,2.2,0,0,0.05,0,0,9,5,35,0,40,25
2017-01-28 19:00,1.2,0,0,0,0,0,0,5,41,0,41,26
2017-01-28 20:00,2.5,0,0,0,0,0,0,9,34,0,40,24
2017-01-28 21:00,2.4,0,0,0,0,0,7,6,36,0,36,18
2017-01-28 22:00,2,0,0,0,0,0,0,10,33,0,36,20
2017-01-28 23:00,2.1,0,0,0,0,0,0,10,31,0,36,18
2017-01-29 0:00,1.6,0,0,0,0,0,10,10,27,0,35,17
2017-01-29 1:00,1,0,0,0,0,0,0,10,24,0,35,17
2017-01-29 2:00,1.4,0,0,0,0,0,0,10,21,0,37,18
2017-01-29 3:00,2.1,0,0,0,0,0,10,3,17,0,30,15
2017-01-29 4:00,1.6,0,0,0,0,0,10,5,16,0,30,16
2017-01-29 5:00,2.2,0,0,0,0,0,10,7,16,0,31,17
2017-01-29 6:00,2,0,0,0,0,0,10,7,16,0,32,15
2017-01-29 7:00,2,0,0,0,0,0,9,9,12,0,33,16
2017-01-29 8:00,2.6,0,0,0,1200,1.2,10,8,12,0,32,17
2017-01-29 9:00,2.2,0,0,0.02,24000,24,10,8,9,0,31,18
2017-01-29 10:00,2.5,0,0,0.1,63600,63.6,10,10,28,0,38,24
2017-01-29 11:00,2.8,0,0,0.17,94800,94.8,10,6,10,0,34,19
2017-01-29 12:00,1.9,0.4,0,0.16,204000,204,10,8,10,0,32,22
2017-01-29 13:00,1.9,0,0,0.28,139200,139.2,10,6,10,0,32,20
2017-01-29 14:00,2.1,0,0,0.22,63600,63.6,10,8,10,0,35,23
2017-01-29 15:00,1.8,1.4,0,0.15,34800,34.8,10,8,10,0,34,22
2017-01-29 16:00,1.3,0,0,0.13,4800,4.8,10,8,10,0,28,19
2017-01-29 17:00,1.3,0,0,0.08,0,0,10,5,10,0,26,18
2017-01-29 18:00,0.6,2.2,0,0,0,0,10,8,10,0,22,16
2017-01-29 19:00,0.3,0,0,0,0,0,10,8,10,0,20,14
2017-01-29 20:00,0,0,0,0,0,0,10,4,10,0.7,18,13
2017-01-29 21:00,0.1,2.6,0,0,0,0,10,8,10,0.8,18,15
2017-01-29 22:00,0,0,0,0,0,0,10,8,10,1,23,18
2017-01-29 23:00,-0.1,0,0,0,0,0,10,6,10,1,27,19
2017-01-30 0:00,-0.2,0.4,0,0,0,0,10,9,0,1.1,40,24
